ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
1.374511601935465288e-01,-5.231457745192641395e-01,-1.701134729863768569e-01,-3.133719074873305144e-01,2.798181666983758434e-02,1.225370895715898467e-01,-1.409654846025287789e+00,1.574402063740137636e-01,-9.191399599823434352e-01
1.415938140728555117e-01,4.235158975126043085e-02,7.544035296290122483e-01,1.155364664322738433e+00,-1.286485936475294301e+00,-3.753930901306886531e-02,1.147015724369937484e+00,-2.158758158980131903e+00,-1.628607972909072110e+00
3.690626475773541304e-01,-2.579492589741295139e-01,-7.596682089642173841e-01,-1.375938464713923226e+00,-2.999553982077003411e-01,1.182634364971138163e+00,5.240763858779688977e-01,-5.695080990450327452e-01,1.268260723723092509e+00
6.896536142589334561e-01,1.437642815899661919e+00,2.103736098313674641e-01,-3.484241474433726893e-01,-4.209277647242821163e-01,-2.144553769606883931e-01,-3.742932906839500640e-01,-5.925107777501263939e-01,-4.975049865933712789e-01
-5.207131435691166044e-02,-8.049657891581877764e-03,1.789576937274207413e+00,1.212586656834327981e+00,-1.146159251748628982e+00,1.269263845923201961e+00,-1.596254629632842259e-01,1.193297276136116025e+00,-1.695325627428452719e+00
-3.553550455844414202e-01,5.982317381795998479e-01,-4.511711315755259077e-01,-1.379060263696198774e-01,2.798181666983758434e-02,-6.562886362908176840e-01,-8.230848341684914304e-01,7.084485268981356443e-01,-7.121920132256636116e-01
5.494090432325454687e-01,1.235412158961577411e+00,-7.709723761226887628e-01,-9.237292458064551015e-01,1.319426715528137617e+00,2.303589697890966015e+00,-4.832968306991809737e-02,-1.087364082882587013e+00,1.078338265259287665e+00
-2.337666105928111193e-01,-5.606018669265530052e-01,1.556618991826995702e+00,1.012279203360043844e+00,2.798181666983758434e-02,-8.236290980332150458e-01,-2.165090580505171780e-01,3.853004498470370409e-01,-1.006302489653964960e+00
-1.277208314460652194e-01,-6.474876269612731550e-01,1.209563673872937201e-01,-4.670532617428509448e-01,-5.222771613735589513e-01,9.937568364122424391e-01,2.822764119483244794e-01,-1.900866103022518905e+00,1.166022507264151686e+00
4.184138653492806559e-01,6.483789903370401619e-01,1.563074483445085594e+00,4.222807225224474159e-01,-7.793490734961286970e-01,2.435363989595115686e-01,-1.127997973964733003e+00,-1.832530120732868362e+00,1.170445127379033501e+00
-2.226080850213284397e-03,4.050025054560817128e-02,1.281653866901930616e+00,1.203305307674023661e+00,-1.479632814104324900e+00,1.288441856438525379e+00,1.644247294031724760e+00,9.550680184519433347e-01,9.141328319658966750e-01
-2.745827492941141923e-01,-9.953716403689415460e-01,7.214494190323017531e-02,1.152545407648003062e+00,-4.527260796725536829e-01,1.237171532080169056e+00,-4.619034564006989640e-01,-6.777520714645725031e-01,-8.353815530834184377e-01
6.509708534072474739e-01,1.117596398323269513e+00,-2.265639196339447325e-01,-1.316186402681612799e+00,4.829858510117983061e-01,-5.125373897724303518e-01,2.009023680004356216e-01,-1.948643141915620824e-01,9.789193635548801842e-01
3.065080033543384208e-01,1.602427439117650732e+00,1.360699840233961622e+00,7.103401355546572482e-01,3.860269594031832119e-01,2.262080711824806245e-01,-1.081532545867724071e+00,1.972346425540267401e+00,-1.262629297515954541e+00
-2.950885244988915579e-01,2.321748080878769868e-02,-9.749942850466686295e-02,-3.357893619707071342e-01,1.250722648304609386e-01,2.648762076870668114e+00,3.625998738079070915e-01,-1.736186784104999381e-01,7.268218867889266743e-01
-1.957154513373842719e-01,-3.677576680411216992e-01,-9.346896933918046324e-01,-6.454038575854822990e-02,1.267531094177790640e+00,4.337184318988692722e-01,8.571042534814418135e-01,4.991357314498860998e-01,5.372542911021362944e-01
1.399733593531933551e-01,1.216534116290488132e+00,-7.488876797082983927e-01,4.664408199995758175e-01,9.304541887814946621e-01,-4.236493232025425049e-01,2.441564562259964932e-01,-1.087800688837443769e-01,-7.265716462673491582e-01
-3.960603216724646325e-01,-3.013809220777641795e-01,-2.026243480524856644e-01,1.030955731212437332e-01,2.798181666983758434e-02,-4.586342967447734065e-01,-6.021846530769362493e-01,1.158472778991665120e+00,-1.555774521420609513e-01
5.099155312077124913e-01,1.473954512565318897e-02,1.223900153881143232e-01,7.507052061756781525e-01,-1.115352585691003595e+00,-8.587179168712055777e-01,-4.201497578535789978e-01,3.219708772038278322e-01,-7.376474606825685898e-01
-4.085632963776233972e-01,-8.575176020141539457e-02,-1.712901632593787138e+00,-8.573851109798844572e-01,6.541921847489146069e-01,-8.223367028139572099e-01,-8.076764806624607829e-01,-5.675768782619053932e-01,6.367256675853228964e-01
-2.370196453190325236e-01,8.836561022528469644e-01,-5.534787897451364236e-01,-1.906531660609706025e-02,1.234059424180182551e+00,-1.024286435897467040e+00,3.333235525721754411e-01,-3.922105980959553762e-01,1.202774467158634231e+00
1.215581728481836266e-02,3.062684089856455016e-01,4.655843091773141373e-01,4.291965739026225024e-01,-3.437109949397649244e-01,7.148741878479573097e-01,3.687405172599944603e-01,-1.072757566079542757e+00,1.064207177842838359e+00
-4.895133557894189996e-02,3.187216314342817269e-01,-5.124030791705020023e-03,-8.225779133847647140e-01,2.798181666983758434e-02,-4.933934469880901785e-01,1.003273427502868964e+00,-7.094906616503149355e-01,-1.161141149475271826e-02
2.928628981601658077e-02,-1.604694572354792070e+00,1.830124366380683210e+00,-9.622237599387559737e-01,-1.596988638899710100e+00,-3.899528119318613761e-01,-3.091181897479025609e-01,-1.771737041142311953e-01,-7.746385113967835245e-02
-7.481484233078448953e-02,-2.231917011932673223e+00,1.031457450503732831e+00,-1.769450293311864542e+00,-1.520807376145781653e+00,-9.804005959988497665e-01,2.382567552379133979e-01,-5.155846625525044580e-01,-1.424049459793798045e+00
3.856822449433880418e-01,-2.412494373676764836e-01,2.981310111014269015e+00,7.130946766665469116e-01,-1.361249979986708825e+00,1.735429217943077695e+00,1.894384438966520146e-01,2.917688552235353505e-01,-5.721592209876341650e-01
-2.565880348848032511e-01,-1.387402523600792748e+00,-7.514703484552491819e-01,-6.949627763673386083e-01,3.034072834949493869e-01,2.109865139552180135e+00,8.340598218118269180e-01,-6.413864819636003745e-01,-1.227088500185024467e+00
6.756098760922619739e-01,2.656340745424248695e+00,8.507816819540643394e-01,5.594403591019155852e-01,5.107746390486860022e-02,-5.284761868288118114e-01,9.208987798093487553e-01,-1.410486927149456893e-01,2.933633497814027713e-01
4.131095541754510880e-01,1.779615088665706946e+00,-2.106106224886985026e-02,-6.221628190595611674e-01,1.852345899355698711e+00,-8.867564194185673099e-01,-8.154500119070933958e-03,6.767706686527594218e-02,1.319880261756735673e-01
3.351336564798740869e-01,1.106260220613108469e+00,1.563147455819725584e+00,3.385589898741303561e-01,9.311816567455051263e-01,-1.508018910995607476e+00,1.244875207452593280e+00,3.535700274536551779e-01,1.130021916176124686e+00
4.309993098596954231e-01,4.489910085133003714e-01,-2.361958523168572188e-01,9.400367877822204954e-02,2.798181666983758434e-02,2.612148417284598789e-01,-2.208591350513053886e+00,-6.612175780976621287e-01,-7.910307837291409294e-01
7.113150900076066485e-02,6.431439487413030953e-01,-2.908516941862093197e-01,-1.374648955693970609e-01,2.798181666983758434e-02,-1.553508344526349338e+00,1.464802498406039488e+00,7.561354916311785468e-02,2.483161583777390019e-02
2.591574151798134995e-01,4.614138076696139845e-01,1.480565314306668601e+00,6.737092134824379519e-01,9.812349992150590783e-01,2.479117006940857182e-01,1.266603419182563917e+00,-3.915052838783491529e-01,-3.020936448663684715e-01
3.970171495756525393e-01,1.062868705437276518e+00,1.525674551379827514e-02,3.990942519041322800e-01,-3.688069890913107107e-01,-3.581740992113398026e-01,1.160930611919731348e+00,-1.573155409412942074e+00,4.987868594094632124e-01
1.905304990482195593e-01,-6.986568697039102771e-02,1.505014224992166749e+00,8.883124800498601870e-01,-1.130672120072314879e+00,-9.578712619571326803e-01,1.389751494535512721e+00,8.332739553138914790e-01,-1.390285929021983780e+00
-4.017681246466337508e-01,-1.052618322907640458e+00,1.042170733718588149e+00,1.124187303856168496e+00,-1.794568555425057443e+00,1.312959864976885438e+00,-1.022868317382542580e+00,1.062446102245977020e+00,3.648336166131609382e-01
-8.253869481654084461e-02,7.696903740229988911e-01,-2.512239468635676931e-01,-5.405303797403327587e-02,1.162750647171592266e+00,1.345135874329557391e+00,2.869171483820989743e-01,8.731798458385880979e-02,8.172887090874954019e-01
4.848532231464023345e-01,9.491603476619101531e-01,-2.819907366636952295e-01,-6.131831808476405632e-01,6.993274004417221468e-01,5.554157527887649826e-01,-7.102973187594584514e-01,-7.091268705435102015e-01,-4.801901317278848280e-01
2.283383535993445679e-01,1.298531135664182656e+00,-1.540140907567275411e-02,-3.634619525351391878e-01,2.216068496100353169e+00,-1.587655265288537620e+00,1.924999307766876555e+00,1.128454113047240859e-01,3.992634026606466935e-01
-4.158886582869726345e-01,5.899899497211548161e-01,-1.130111275554079420e+00,1.041347350228177815e-01,1.695500074379535427e+00,4.685861422152899358e-01,2.332464233332224079e+00,-2.595980196491581626e+00,-6.843209690972287262e-01
-1.610231408896002359e-01,-2.607214191556087024e-01,-9.260307679738677411e-01,-6.239485264013115984e-01,2.798181666983758434e-02,-1.103456366399402810e+00,1.057593260537378566e+00,1.525469024613631402e-02,-4.983637576341567454e-01
1.365701733319165667e-01,1.138004500444402378e+00,8.655315102571035091e-01,5.180317812012242840e-01,1.257508224455926138e+00,-4.729182774213701590e-01,-1.502630996834694588e-01,-1.667908926618606680e+00,-2.523054402622434411e-01
-4.342403056989136423e-01,8.792499291611567402e-01,-7.962938485370520958e-01,3.456081227196046157e-01,1.682827717334941298e+00,1.183522721219924106e-01,-6.832323307034015025e-01,-8.755664098939940354e-01,3.771748465143756612e-01
1.267947210136834424e-01,8.833300426772829061e-02,-3.310094934755316576e-01,-9.034847609742499008e-01,1.237506257712083224e-01,-1.766367004529753593e-01,-5.634239182748067565e-01,-5.999289622876837758e-01,4.731497568294671940e-01
6.400229602045117705e-01,6.641533958791061565e-01,1.933877771766130849e+00,7.392459274834067839e-02,-6.226318365447880421e-01,-1.811956043338628142e+00,-3.990082379312581695e-01,7.481248885909727031e-01,6.495957619111291104e-01
5.165783638330599947e-01,9.073167829958922459e-01,6.560396465888335138e-01,-1.750283597545596315e-01,3.109696384955857318e-01,-1.380752478824995633e+00,-6.465357863696112595e-02,-2.106840498744803281e+00,1.202707670978048204e+00
1.212900476812424355e-01,1.078817161506328448e+00,-1.097758526039761762e+00,-7.663613812630859501e-01,5.499785772735832357e-01,-7.007703783030967415e-01,1.518562844228980913e+00,8.340984497850889579e-01,1.002319857651700896e-01
-5.347008429412077046e-02,4.914829595271128643e-02,-6.183580893697930847e-01,-1.383599949556327535e-01,4.675315612087537209e-01,5.542637140578848820e-01,8.735702121259989461e-01,-4.244116654302119707e-01,-9.005154861914205222e-01
-2.726657812399440051e-01,-6.560579560675359190e-01,1.205750896500718650e+00,5.193517622879331164e-01,2.798181666983758434e-02,4.908083493719315737e-01,-9.455187661176877034e-01,-1.172962244032357049e+00,-2.741042119449106917e-01
3.932272208947535375e-01,2.117157113655789569e-01,-5.490954897564107040e-02,3.165007194681870861e-01,1.117390543623221488e-02,-3.909257142513797301e-02,7.831974705706765683e-01,-1.118247570370942912e+00,-4.373283196639581316e-01
2.699506455888966427e-01,8.587528817354465049e-01,-8.446585055078963400e-01,-2.694566568066936729e-01,1.166210993783472594e+00,6.664543444136529216e-01,-1.643196132800940124e+00,-2.695237143264362367e-01,4.199308880287158652e-01
4.512529382650737886e-01,5.331146684757380738e-01,-3.608588392550523549e-01,-4.380206516927926397e-01,-4.839074688480127229e-01,-2.748398927710844486e-01,7.598615519137152940e-01,-6.548901794906062390e-01,-5.179252357243209204e-01
-2.758418497220619381e-01,-1.388719728646500284e+00,3.876607047549073259e-01,8.899923815931422011e-01,-1.724351474295211073e+00,-1.205392222877532671e+00,4.919548500874719732e-01,2.136280724797514630e-01,-6.056132802150944183e-01
-4.131547784720100980e-01,-1.658702431979486969e+00,1.670934609825014405e+00,9.443894459137837094e-01,2.798181666983758434e-02,5.756940050950288823e-01,2.114520148492945673e+00,-7.649239113397519052e-01,-1.959111231083949800e-01
2.249288033815854682e-01,6.352985973936255970e-01,-1.469654886022013995e+00,-1.441908636582344139e+00,2.566461355505805786e-01,9.140022892949891675e-01,-9.356920508316434182e-01,-8.376833602233783038e-01,-2.560791262312672734e-01
3.428300445374021788e-01,2.834588670722887893e-01,-1.219108821173610524e+00,-1.891581986138404892e+00,6.933298994978948082e-01,-2.446088620518573620e-01,-1.061832403225108079e+00,1.036551481794617757e+00,8.604263472675279800e-01
-2.012286390739803990e-02,-1.795660432824361386e-01,3.983406106875864716e-01,-3.507927828319939989e-01,-4.042098672267309678e-01,-1.012625376515414316e-01,-4.480082957079391526e-01,7.410961391628647643e-01,7.556266435128113912e-01
-3.641292573140254563e-01,-5.762219209035600587e-01,5.364435847765548493e-01,1.424443837646894861e+00,2.798181666983758434e-02,8.523517658854141699e-01,-4.717527890502452581e-01,7.283430526727225907e-01,6.797309528716697358e-01
-4.382522021830624337e-01,-1.230516871734286921e+00,-1.002986992519226295e+00,-1.204925117390502065e-01,-1.093754965041396021e+00,-8.354890712164880773e-01,3.874216016519642647e-01,-1.841393031622116649e-01,-2.564821741920268461e-01
2.020045480978553409e-01,-6.122661182111911737e-02,1.340023038137714950e+00,2.692711362671605935e-01,2.798181666983758434e-02,1.320176326925188048e+00,8.990221549541935753e-01,-1.739971664213254998e+00,-5.269772784706446833e-01
-4.160356878881233539e-02,8.025170329915592982e-01,-5.482682962871684440e-01,1.340531099942237070e+00,-3.040533130757149261e-01,1.863197061926786802e-01,6.705771836193082924e-01,7.196638614202416351e-01,1.120872158074775582e+00
-1.131305991734338906e-01,2.544683587532598976e-02,-1.151405869931837245e+00,5.536912029582610195e-01,2.459188963089707081e-01,-1.533172846611025930e+00,-6.245208591747520264e-03,2.701544901219060102e-01,-1.175718247951402784e-01
7.646679540369075712e-01,8.327902419493981023e-01,-1.832442759135661237e-01,1.184394364815951339e-01,-1.062161714324634909e+00,-6.604409974950204987e-01,4.303410924948733451e-01,1.667795435606148846e+00,2.981572451712379834e-01
-2.221932013430998776e+00,4.844449543666106139e-01,-8.509141227208311120e-01,2.735419478735046650e-01,-1.762471686971627816e-01,-6.957121214225338024e-01,2.234728371728562646e+00,-1.900004370016988187e+00,-1.059916175872495536e+00
1.490829170806444282e+00,-9.993237426285336289e-01,1.256823259235162027e+00,1.320271931515059338e-01,2.798181666983758434e-02,8.764771970894399411e-01,-4.737754421828197504e-01,-5.999763992689676195e-01,8.295389344590508029e-01
1.234771499117224947e+00,-9.028171531040132258e-01,-9.044770505251365639e-03,5.137290467091339963e-01,2.798181666983758434e-02,1.167452803094809061e-01,1.166742105225339277e+00,4.162333879479879761e-01,7.640428976822501994e-01
-9.847369501497259536e-01,1.445361380459325495e+00,-9.223114474451953315e-01,-9.218001165647842221e-01,-1.171468087623676047e+00,8.761049053583347401e-01,3.136094415753382769e+00,2.622372308287652665e-01,-1.265497514068050222e+00
9.628850550748414838e-02,-6.276875634143312954e-01,1.866471427331078958e-01,1.291600692859783628e+00,-1.947401285624745515e-01,6.308790637748644681e-01,-1.049632179628135764e-01,-6.995874346976987956e-01,-1.549230013383759985e+00
-8.478823313495638392e-02,1.336211560356218575e-01,3.133638185646174801e-01,-8.696787572718807091e-01,2.036250438947815766e+00,-6.914176403426549600e-01,-4.535991220932960033e-01,1.404601048234811911e+00,6.382183154852809626e-01
-1.884964653340069685e+00,1.209006541656029027e-02,-1.424299369221251554e+00,2.411374477088871426e+00,2.798181666983758434e-02,-1.630284317425835905e+00,1.690050453231110916e+00,9.439059277543172533e-01,5.569034671980077622e-01
-1.250563692554271800e+00,1.218842188015687000e+00,5.860213827621701954e-01,-2.320007950864784618e+00,1.094190224111020848e+00,1.775682555568604659e+00,-4.750149713429818732e-01,-1.349710964077302400e+00,-5.565874189406517791e-01
6.701312324482565363e-02,-2.981436861049255871e-01,2.948556841835950348e-01,3.589507930177279760e-02,2.798181666983758434e-02,-1.004814439084470434e+00,-1.042568162646532182e+00,-3.049830950566659316e-01,4.320385205966132403e-01
1.403930222863139621e+00,-4.065575482895905646e-01,1.046270565366127364e-01,1.708846947844667175e-01,1.254864044292691938e+00,1.114518346868219045e-01,3.169184962162792663e-01,-1.342701696110289999e+00,7.271403357693402569e-02
1.692429252125001282e+00,8.565644924976606456e-02,1.309545827443985289e+00,-6.662629682807742482e-01,2.798181666983758434e-02,4.184348285605423157e-01,5.299498314065212989e-01,6.220152609008616773e-01,-1.521503252239378767e+00
-2.796590075239978046e-01,-2.372122603745406046e-03,2.013976728220726875e-01,2.976676832826205543e-01,-5.135975678543844847e-01,8.991217636128580049e-01,-8.104247898717246157e-01,-2.147678218514141424e+00,-5.851167192128818861e-01
-2.323859512489427903e-01,2.103417767922239445e+00,-7.960190919502121432e-01,-5.620573788428926548e-02,2.798181666983758434e-02,-3.675500812073349555e-01,-7.108168823235649914e-01,-1.440528242712401513e-02,-8.851859209584010957e-01
-1.282265439659986406e-01,8.475975696329199893e-01,4.236439941455903968e-01,1.591347237067761433e-01,2.798181666983758434e-02,2.720836321134606273e+00,9.162737264389728686e-01,-1.717414681836898716e+00,5.515664957275171476e-01
1.932585824545979547e-01,-5.792824313323980956e-01,-4.862527203276340582e-01,1.797295264038794693e+00,-1.302192180158926460e-01,-7.840115532363289841e-01,-4.127024300747553220e-01,-1.078989224752472831e+00,-1.318567651731921808e+00
-6.356661525113641575e-01,-1.529513771317065618e-01,-3.005787107554300785e-01,1.085161611130646797e+00,2.798181666983758434e-02,-3.230471131653547823e-01,1.167736039954440752e+00,-3.227370916706322479e-01,-9.686940600980302740e-01
1.231157153324631687e-01,-3.011844330842325390e-01,-7.026204522270367014e-02,4.221491061689551794e-01,2.798181666983758434e-02,-1.180634790616878371e+00,7.507999547123337392e-01,-7.097464814682437062e-01,1.116293220945508147e-01
2.004970292333524640e+00,1.475893190057207205e+00,3.298566515965866142e-01,-1.536646202558616059e+00,4.235457534115768530e-01,-9.776848813812746286e-01,9.836500198909006176e-01,4.028487513498305583e-01,7.170587717971468322e-01
4.590633202735980412e+00,1.264706832451768292e+00,2.539287480915873307e-01,-9.901024879533644185e-01,1.436054932101833881e+00,4.115687369776991344e-01,-2.710126869895392310e-01,3.940582128655014671e-01,-1.023313283753753966e+00
8.799455635817844401e-01,-2.227429847102094129e+00,-7.813759506187066828e-01,2.355242295244613260e+00,2.798181666983758434e-02,1.557523280293987789e+00,7.774874831504096084e-01,2.008475872125820572e-01,2.761765828984150128e-01
-7.480077423577876639e-01,-1.492574348227128977e+00,2.774045347850672694e-01,8.362144444078530858e-01,2.798181666983758434e-02,-2.051607818008535922e-01,-1.286100502239692522e+00,2.542634024203021426e+00,3.388208039447423436e-01
-8.836030614537697669e-01,-7.465998521176463176e-02,-4.911533174080893738e-01,-9.826974858087605957e-01,2.306720375675833878e+00,2.419050521390994302e+00,9.880937426599718520e-01,1.644554109849723611e+00,3.930467057558212352e-01
6.418427596475116959e-01,1.291318213332020681e+00,5.646905774891236574e-01,-5.749305601270465749e-01,-1.718198677415450737e+00,8.601014800444392039e-01,1.277170595359591099e+00,-5.059301888163488803e-01,-1.709072113954111627e+00
-1.055368593421442514e+00,-1.741880682335964270e+00,4.365536201082820950e-02,1.387439926068146923e+00,1.057859132978599126e+00,1.192593775033386622e-01,-8.369084781225161196e-01,-8.702886001899352575e-01,2.745692933320918461e-01
-8.414170381224373996e-01,-2.058267093560513586e-02,-2.923793890188649547e-01,3.287589542346188165e-01,-1.358652645589781827e-01,-1.280114119874412815e+00,1.252102441118681186e+00,6.600019861353372264e-01,-1.614295461449978542e-01
2.097451681480737129e+00,1.709853965020015965e+00,1.650479694386328411e-01,-2.504077536788193559e+00,-1.441027804531843870e+00,5.120675831577066184e-01,-2.762115649945625862e+00,7.004707673970707316e-02,-1.456708512215900475e+00
1.623825479541761929e+00,2.884531089467079479e-01,1.329012118445137336e+00,-9.737921316556802376e-01,7.100458568003884530e-01,-1.168437588223073753e+00,7.937932176229640646e-01,1.494572276089637664e-01,-6.936534711545842002e-01
-4.241962834754457040e-02,-1.859262752058933765e+00,-3.425780682034331726e-01,2.827941007680481733e-01,2.684233408430548362e+00,1.247156864799353393e+00,1.267416782721615176e+00,1.335249594361207492e-01,-4.158160809227327559e-01
1.696981844268429240e+00,-2.199471542042102101e-01,-3.690139567200202975e-01,-4.509986230890896536e-02,2.798181666983758434e-02,4.155899546869368799e-01,-1.580959959224929712e+00,-1.399670629707462643e-01,-1.136400423769950097e+00
3.936615516912724266e-01,3.919084181768170971e-01,6.852098859030403277e-01,-9.982887423540246497e-01,-3.444605800650425947e-04,-3.765795772789482521e-01,-5.623057761266418986e-01,4.141719192767245317e-01,1.427211538579958194e+00
7.589637640176054578e-01,-1.646269117038199337e-01,7.821113632917990610e-02,5.503978811762940682e-01,2.798181666983758434e-02,-1.666032624008374263e+00,1.100873051471422004e+00,3.764937389659116507e-01,4.640141809408456774e-01
6.119349234462914677e-02,8.741260396355945428e-01,2.898273388105277459e-01,1.648743045131149110e-01,-1.702380316472526633e+00,-1.493752531954514851e+00,-1.402996105568415475e+00,6.625909483597787197e-01,5.576155669053263209e-01
3.932093144893193393e-01,7.421869108388868819e-01,1.059887648165662277e+00,-2.306370872345644696e-01,2.798181666983758434e-02,-2.778902699350824235e-01,-4.801382600508590781e-01,2.401442897467529758e-01,1.543895650922001872e+00
-1.796675507014909579e-01,-3.640827826602412443e-01,-1.143421311936595464e+00,5.791698473928812430e-01,5.303117616606719542e-01,-4.089641094062742011e-01,8.178887882724433789e-01,1.246172590589572637e+00,2.112972036017875810e-01
-7.452106776148743617e-01,1.098636333192513082e+00,-1.881891998934601407e-01,1.458379762408126723e+00,-8.051394961135250883e-01,-1.162734393194915672e+00,-5.298540982908730435e-01,-6.922563856375537616e-01,-2.290539989270605314e+00
2.959387654980006221e+00,-1.298664002760814007e-01,2.058314320405108422e+00,1.129768153490850136e+00,-2.881489959223890729e+00,4.448559402366750182e-01,1.590558160156878120e+00,9.284449710787161525e-01,-2.394244644022282542e-01
2.017415204174316301e+00,-8.490547914379163730e-02,8.354205423705414191e-01,1.051842357663314576e-01,-4.853120975686350813e-01,-1.835515515901868344e+00,1.236107345196036489e+00,-2.120960945163266886e-01,-1.333137035222335953e+00
1.049545311168897044e+00,-1.685083809909347918e+00,-1.907999860887764076e-01,2.306923435172415715e+00,2.798181666983758434e-02,2.287432974074503633e+00,-3.913458554378425047e-01,1.753201183077627734e+00,-1.238050973020947687e+00
-2.308317387581744207e+00,-4.421967391388965107e-01,-8.325498342896552328e-01,1.572840437539026803e+00,2.798181666983758434e-02,-1.652954744826879763e+00,-4.248202684710575827e-01,2.819512108723952970e+00,-2.142326207350370437e-01
-1.518889929280867079e+00,-4.029464398925310387e-01,-1.296958615328818398e+00,2.103414137079757662e-01,5.949504467340931413e-01,-1.098998459959432683e+00,2.192391104810783364e+00,1.516928554436367094e+00,-4.602613334307025239e-01
-7.292402443659166122e-01,-1.914157215708790272e+00,-8.312120017626299928e-01,6.255695659713285117e-01,2.798181666983758434e-02,-4.725449949269551198e-01,8.054196899699288537e-01,2.100561469794534730e+00,1.453787984704182579e+00
1.257710371397034788e+00,-1.325650724157490190e+00,3.592334113934014805e-01,3.272733393298148941e-01,2.490365226349893213e+00,-1.048693687907378047e+00,-2.266932425545858387e-01,-2.467657130364283302e-01,-4.189019343415356644e-01
1.848915261024421497e+00,-1.200634047710001706e+00,1.216356515217469791e+00,-6.782816611489519421e-01,2.156066465526047526e+00,1.407468082178692681e+00,-8.456174661856489250e-01,-1.262705742748146509e+00,2.142114035389048432e+00
-1.965110433831123826e+00,3.510980525534762031e-01,-7.726444739613778923e-02,-1.952372097334682532e-01,-8.498156597097970000e-01,7.544925045551846843e-01,-2.598936956374229834e-01,-7.318799047863756846e-02,-2.768050828695069465e-01
1.326743846399942139e+00,1.183089234992225292e+00,1.213428205900491497e+00,-2.575712600596643531e-01,2.798181666983758434e-02,-6.999143022521344681e-01,5.978028751302296717e-01,1.365232699709096609e-01,-3.955949708976382873e-01
-2.181598560031863254e+00,-1.438083021227819724e+00,-4.750645891619687533e-01,1.455160283658739340e-01,-2.515066966908434676e-01,-1.052867209044391572e+00,-2.023975446393828648e+00,5.389534314089418077e-01,-9.784257039256809563e-01
1.516324636548589400e-01,-1.585609326330319258e+00,-8.827110622960205877e-01,1.277110202988190002e+00,4.500984958428607685e-01,-1.372508410523674893e+00,-2.585194434728328994e-01,-4.720149777638832367e-01,1.854371679367642356e+00
9.166863915792661244e-01,-1.797175955236431477e+00,-1.091266877765797894e+00,2.709368988221800389e+00,4.294482181919395680e-01,-4.999798168065142656e-01,-4.707392873415766066e-01,1.909735675734463289e-01,5.331455237998076191e-01
-9.741738050302937157e-01,7.215729520951223719e-02,4.680326146537425736e-01,-4.981963386922260151e-01,2.798181666983758434e-02,6.971734570802213815e-01,-8.181013032034585297e-01,8.033069389286502382e-01,5.110148312234692458e-01
-4.282069685943877269e-01,-4.462230369732552715e-01,-8.985123160779598939e-01,8.197890205196671776e-01,1.197830843498959297e+00,8.406496907888726389e-01,-8.178396721630152300e-01,-4.843801699618838774e-01,-8.888010608309587779e-01
5.049516394958732945e-01,-2.113118305538861375e-01,-6.405312761850705527e-01,-1.108757398850810150e+00,1.829066369531566982e+00,-1.649724322312253300e+00,9.968688817016879700e-01,9.853971118135702589e-01,-7.301186938587010677e-02
-3.828391652412567181e-01,4.652671481485020633e-01,8.442679312244096845e-01,1.144819382640352545e+00,-1.952921821111815337e+00,9.581000898315811254e-01,-8.950103247909017845e-02,1.538121572801792736e-01,2.061768542864836629e-01
-1.917603662912588991e+00,6.985150082720174014e-01,-5.008832564673441068e-01,2.534616589462588832e-01,-2.977729997525893971e-02,-4.056942542721952288e-02,1.971802849700311777e-01,2.202840460360259711e-01,8.563567432109319144e-01
9.513363572042042859e-01,5.946823985248643751e-01,-7.214473307817123038e-01,2.570470846118009245e-01,-4.723899834617958926e-01,-8.372756029929977473e-01,1.787738760782751624e-01,8.026891540090527188e-01,8.040224480502235205e-02
1.158658096534522119e+00,-1.684069715566913317e+00,-5.030718955677644377e-01,7.402026824857135257e-01,2.571472665853647976e-01,-1.739912980527053676e+00,2.541479889916639645e-01,-1.497374913499532001e+00,1.025957491175486069e+00
2.245487086637299345e+00,-1.733331662340735768e+00,1.120392204493065869e+00,3.856771288352726090e-01,2.086379024481607392e+00,7.886501467489972494e-01,-7.077070823853413017e-01,5.661992154458943549e-01,9.824041967174325096e-01
-1.417968650987969370e-01,5.631500449441102507e-01,1.313129128657498645e+00,-1.089185161015651770e+00,1.797792609016311827e-02,-1.343995381480634244e+00,-4.647109473170987770e-01,-3.143411607516600093e+00,1.319201513045889174e+00
6.367612130275167592e-01,5.259389177905831048e-01,3.158954350620074014e-01,-5.943561836901052331e-01,-3.195207283872505966e-01,1.113795990688597248e+00,1.287247022245903893e-04,-4.102188932066375138e-01,-1.556928048627069794e+00
-1.509079470134211398e+00,-1.163286753144959773e+00,-9.894974733891114260e-01,6.996141354823702807e-01,3.115342345534057866e-01,1.333263328146299775e+00,1.355547663801537741e-03,3.065379193912375344e-01,3.384263995296918348e-01
-1.381552971862909152e+00,7.727970645093542625e-03,-2.175579369158215856e-02,4.036838297121105312e-01,-1.207583079562572825e+00,-3.491753544644813495e-02,-1.032127042111899540e+00,-9.447457325534039940e-01,5.206730923889559826e-01
-7.145406476452343947e-01,3.915065960469297779e-01,-4.855708184261937899e-02,1.616025668823109829e+00,-2.064471121710152346e+00,3.901632154332343450e-01,1.490658043517990583e+00,-2.195396413317926676e+00,7.728403667814003342e-01
